0,0.0
1,0.000292654375182909
2,0.08282118817676325
3,0.21246707638279191
4,0.2549019607843137
5,0.3412350014632719
6,0.3751829089844893
7,0.49019607843137253
8,0.5736025753585016
9,0.6555458004097161
10,0.659057652911911
11,0.659057652911911
12,0.6654960491659351
13,0.6654960491659351
14,0.8905472636815921
15,0.9101551068188469
16,0.9119110330699444
17,0.9133743049458589
18,0.9160081943225051
19,0.9209833187006146
20,0.9379572724612233
21,0.9435177055896986
22,1.0
